source,doi,article,authors,year,context,genus,species,life.stage,invitro.invivo,sex,exposure.route,leachate,mix,negative.control,reference.material,exposure.media,solvent,detergent,media.sal,media.ph,media.temp,media.temp.min,media.temp.max,exposure.duration.d,treatment,replicates,dosing.frequency,sample.size,dose.ug.g.food.nominal,dose.uM.nominal,dose.ug.cm2.nominal,dose.particles.day.nominal,dose.particles.kg.bw.nominal,dose.mg.day.nominal,dose.particles.L.nominal,dose.mg.L.air.nominal,dose.mg.mL.nominal,dose.mg.kg.day.bw.nominal,dose.cm2.mL.nominal,chem,chem.dose.ug.L.nominal,dose.ug.g.food.measured,dose.uM.measured,dose.ug.cm2.measured,dose.particles.day.measured,dose.mg.day.measured,dose.particles.L.measured,dose.mg.L.air.measured,dose.mg.mL.measured,dose.mg.kg.day.bw.measured,dose.cm2.mL.measured,chem.dose.ug.L.measured,effect,direction,stat.clarity,lvl1,lvl2,lvl3,bio.org,target.organelle.cell.tissue,polymer,density.g.cm3,density.reported.estimated,shape,charge,zetapotential,zeta.potential.media,functional.group,size.length.mm.nominal,size.length.min.mm.nominal,size.length.max.mm.nominal,size.length.mm.measured,size.length.min.mm.measured,size.length.max.mm.measured,size.width.mm.nominal,size.width.min.mm.nominal,size.width.max.mm.nominal,size.width.mm.measured,size.width.min.mm.measured,size.width.max.mm.measured,size.height.mm.nominal,size.height.min.mm.nominal,size.height.max.mm.nominal,size.height.mm.measured,size.height.min.mm.measured,size.height.max.mm.measured,size.category,weathered.biofouled,size.valid,size.validation.media,shape.valid,polymer.valid,particle.source,part,sodium.azide,contaminant.screen,sol.rinse,clean.method,background.plastics,con.valid,particle.behavior,uptake.valid,tissue.distribution,fed,curator
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.18,estimated,sphere,NA,NA,NA,SH,0.00086,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.17,estimated,sphere,NA,NA,NA,SH,0.00086,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.16,estimated,sphere,NA,NA,NA,SH,0.00086,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.15,estimated,sphere,NA,NA,NA,SH,0.00086,NA,NA,0.00086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.14,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.13,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.12,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.11,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.10,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.09,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.08,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.07,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.06,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.05,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.04,estimated,sphere,NA,NA,NA,"SH,MO6Br8",0.00088,NA,NA,0.00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.03,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.02,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.01,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.00,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.01,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.02,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.03,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.04,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.05,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.06,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1002/pat.3749,29,Vorotnikova,2015,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,N,eagles.minimum.essential.medium,NA,NA,NA,NA,37,NA,NA,2,11,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,hep2.cells,PS,1.07,estimated,sphere,NA,NA,NA,"SH,MO6I8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,N,NA,Y,Y,lab,NA,N,N,N,NA,N,N,N,N,NA,NA,LTH.HD
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,bronchoalveolar.lavage.fluid,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,NA,bronchoalveolar.lavage.fluid,"NH2,protein.coat",0.0001,NA,NA,0.00008808,0.00029314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,bronchoalveolar.lavage.fluid,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,bronchoalveolar.lavage.fluid,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,NA,bronchoalveolar.lavage.fluid,"NH2,protein.coat",0.0001,NA,NA,0.00008808,0.00029314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,bronchoalveolar.lavage.fluid,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,bronchoalveolar.lavage.fluid,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,NA,bronchoalveolar.lavage.fluid,"NH2,protein.coat",0.0001,NA,NA,0.00008808,0.00029314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,bronchoalveolar.lavage.fluid,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,bronchoalveolar.lavage.fluid,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,NA,bronchoalveolar.lavage.fluid,"NH2,protein.coat",0.0001,NA,NA,0.00008808,0.00029314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,bronchoalveolar.lavage.fluid,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,phosphate.buffer.saline,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,-11.5,phosphate.buffer.saline,NH2,0.0001,NA,NA,0.00007865,0.00015486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,phosphate.buffer.saline,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,phosphate.buffer.saline,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,-11.5,phosphate.buffer.saline,NH2,0.0001,NA,NA,0.00007865,0.00015486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,phosphate.buffer.saline,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,phosphate.buffer.saline,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,-11.5,phosphate.buffer.saline,NH2,0.0001,NA,NA,0.00007865,0.00015486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,phosphate.buffer.saline,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,phosphate.buffer.saline,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,decrease,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,-11.5,phosphate.buffer.saline,NH2,0.0001,NA,NA,0.00007865,0.00015486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N,Y,phosphate.buffer.saline,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
search,10.1080/17435390.2016.1218080,30,Whitewell,2016,tox,Homo,sapiens,NA,invitro,NA,NA,NA,N,Y,Y,bronchoalveolar.lavage.fluid,NA,NA,NA,NA,NA,NA,NA,1,2,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,clear,cytotoxicity,cytotoxicity,cytotoxicity,cell,a549.cells,PS,1.07,estimated,sphere,negative,NA,bronchoalveolar.lavage.fluid,"NA,protein.coat",0.0001,NA,NA,0.000078,0.0000814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N,Y,bronchoalveolar.lavage.fluid,N,N,commercial,polysciences,unknown,N,N,NA,N,N,N,N,NA,NA,LTH.LH
